User_Id,User_Name,Platform,State,Region,Date,Followers,Likes,Shares,Views,Comments,Content_Id,Revenue_Source,Revenue
wuCjfEswu1,Emir Hayre,Instagram,Gujarat,West,10-07-2020,300119,73920,45867,2851456,5993,aJQoUKmyqOiY,Guest Appearance,6760997.26
GCIxcXSAPG,Kashvi Yogi,Snapchat,Telangana,South,24-05-2021,170329,53701,4736,3575359,1740,vEHWXUgBkFCF,Guest Appearance,7237067.07
cFr6U1mg44,Indrajit Sankaran,Instagram,Nagaland,Unknown,15-02-2021,430951,58938,12810,2471930,2090,bWtFh8lH8rHP,Patrion,1695163.35
y0tYkE9Wc2,Taran Soni,Instagram,Odisha,East,17-12-2024,896182,91564,34519,4974081,704,sXfpkYnv8WDF,Sponsorship,2150206.36
M0mZeDZb7i,Mahika Ranganathan,Twitter / X,Uttarakhand,North,14-09-2021,588824,58722,10908,3138244,8538,ZqiXkdn0zlKG,Consultancy,7132417.2
1sl7O5WISf,Lavanya Dewan,Twitter / X,Gujarat,West,25-10-2024,290118,86266,9702,4444395,3846,o3wAW5Lg0SEc,Patrion,6173061.61
ZfbpgieHs6,Kiara Chand,Instagram,Kerala,South,16-01-2024,701955,30919,33598,345801,6374,zfldCmrKqY9H,Collaboration,4898965.68
QwfbEyNLKN,Nayantara Sharaf,Youtube,Bihar,East,09-02-2023,883590,31255,40354,1478701,2508,Pl4BoCY32YX0,Patrion,7099188.01
yQmDXh66sO,Himmat Soni,Facebook,Tripura,Unknown,03-07-2023,243442,45584,35523,111666,3220,PMXnLYfN23IX,Sponsorship,3905017.24
GYzz3TDte6,Mishti Varughese,Youtube,Meghalaya,Unknown,27-02-2021,197358,90282,39122,2744523,8543,49MiKToeK5i6,Consultancy,4729957.63
iWEYNYjsAo,Rohan Basu,Facebook,Arunachal Pradesh,East,07-03-2020,240364,91127,22473,3862637,62,0WIUnTyvsM2T,Patrion,3661048.1
lFLlrkDA5f,Mamooty Basu,Instagram,Nagaland,Unknown,01-07-2021,928729,20104,23249,3040715,2531,VPehRQG2upAC,Sponsorship,9516307.97
wz1UAx0ZVs,Diya Buch,Instagram,Goa,West,12-04-2020,342572,9956,1455,1647114,6248,GKJ7khlkucwm,Sponsorship,504736.47
7eb330eFM2,Jivika Dash,Facebook,Andhra Pradesh,South,23-06-2024,861250,90567,45565,3310319,1129,rm9xPQhZJbQx,Guest Appearance,3676815.74
pTDQPZkp1o,Darshit Chopra,Twitter / X,Gujarat,West,05-09-2020,208829,58220,5082,3292276,6936,8uDPXoAbCJkR,Guest Appearance,2981806.01
dqbTs0BwFp,Divij Dhar,Youtube,Goa,West,10-06-2023,70125,28914,45412,1636364,418,6wZdCiRLdCF3,Guest Appearance,509111.29
jiVNYza7fa,Umang Bhardwaj,Facebook,Uttarakhand,North,23-08-2020,974013,77006,10596,3593266,6830,yHjgHrt2OYdt,Guest Appearance,4324366.13
JXefHNo0Z8,Dhanush Sagar,Twitter / X,Bihar,East,16-03-2024,406062,22400,6943,3211825,7173,A7rKVa6gnYR2,Consultancy,6825041.1
NB4CuqWdai,Samiha Desai,Instagram,Uttar Pradesh,North,06-02-2024,123540,55162,44008,2990585,6587,k9L7rwwkWJIc,Sponsorship,3372336.75
6BZYra7tio,Manjari Krishnamurthy,Facebook,Bihar,East,21-04-2024,646060,637,8819,2116178,293,3Gg2iY3nKM2n,Collaboration,5235616.81
EtobLvWJm0,Ahana  Tripathi,Twitter / X,Tripura,Unknown,27-02-2020,72473,65428,7038,3103960,6301,lYlSQ29HNJPG,Sponsorship,5718538.16
ew9Ery2sry,Priyansh Lad,Youtube,Tripura,Unknown,17-06-2021,265477,61917,6115,4417045,2673,jExeeVp35p7D,Guest Appearance,4493007.91
Ajlg9Us3A7,Lavanya Manne,Instagram,Jharkhand,East,17-05-2022,682329,70206,8158,4990236,3033,MD5qw7Is1rgC,Collaboration,2280034.37
l9bzE95jWS,Ela Dixit,Youtube,Odisha,East,12-08-2024,473537,32082,36196,4486758,5610,eY5gpArwbv7w,Collaboration,5433009.89
763BPSlO33,Rohan Singh,Instagram,Nagaland,Unknown,10-01-2023,330770,2208,1614,3925280,1391,H3jLy4TyMqeN,Guest Appearance,8862679.57
cf8QFfHWgt,Myra Agrawal,Instagram,Goa,West,27-07-2020,12420,54617,28330,4084315,8576,HckjjVCJ0Fg4,Collaboration,2781312.65
CwZx27GQ7P,Madhup Kibe,Twitter / X,Mizoram,Unknown,03-12-2022,755860,54650,26473,4101117,3621,Y8gGhMsYLkfZ,Guest Appearance,2006790.21
LxbsZCRgal,Dhanuk Rau,Snapchat,Punjab,North,06-07-2020,114911,6561,18831,2746300,3409,ymOOsHyrTbE8,Consultancy,3060350.63
luBA1ixacX,Misha Dave,Facebook,Odisha,East,23-11-2024,345675,657,45203,459816,3717,fyrCBC7q4NM5,Collaboration,8139109.06
WIPE05Fvv1,Baiju Choudhury,Twitter / X,Haryana,North,10-07-2021,696709,83688,12292,2452046,9111,kYh4tYKcOkTy,Consultancy,8471690.4
D0ENY6kZKf,Suhana Singhal,Youtube,Punjab,North,28-06-2022,909083,96251,38273,1765774,1760,KXnmadvh6WG5,Guest Appearance,4979564.74
rcRA1qAg6c,Inaaya  Behl,Snapchat,Rajasthan,West,28-11-2023,267340,44944,33682,4082670,8623,ewMDIeXxWrFB,Consultancy,1748708.02
LXJcLxDT40,Darshit Jayaraman,Twitter / X,Manipur,Unknown,17-08-2022,561593,24557,2982,835042,4812,psBto393PmMf,Consultancy,5055039.27
xyAnrNGooi,Abram Gole,Snapchat,West Bengal,East,27-12-2020,905277,52562,30811,68851,3051,h81gdSw1m80B,Collaboration,3554662.32
tiWNWoCsL7,Prisha Sood,Twitter / X,Bihar,East,27-11-2020,129555,5119,28508,4819836,7052,cbhhktIqh6Ws,Consultancy,8162717.36
pXt2PuDRZQ,Adira Bhatti,Facebook,Arunachal Pradesh,East,16-02-2024,166542,81548,31889,2379191,709,1DzHA12cbgDX,Patrion,3195376.76
KEJIbv0tw5,Pranay Bala,Twitter / X,Jharkhand,East,06-09-2023,925496,37622,2752,853041,1634,MSRGrJYzelIk,Collaboration,2657408.5
A1pg3tkxqr,Samiha Khurana,Youtube,Tripura,Unknown,07-07-2021,17768,83381,30039,2339751,7223,BO03WaNyl5Im,Collaboration,5818947.98
xRQKIuVGXS,Miraan Bajwa,Instagram,Goa,West,12-05-2022,142349,32122,32846,2970666,7731,Kexmy7SiA6OO,Collaboration,8457174.13
4jd5DXrxpN,Jhanvi Shah,Instagram,Arunachal Pradesh,East,10-08-2021,128134,27959,1584,3367181,4290,t94xqJ8qYVfD,Sponsorship,3545789.29
8fjUvXWiTr,Mahika Gill,Snapchat,Maharashtra,West,10-11-2020,144850,36610,37306,1183742,2669,psUM6sIdEtVI,Collaboration,2249517.69
rHSRxEOrUM,Samaira Doctor,Instagram,Uttar Pradesh,North,28-07-2021,947703,69330,48207,2179544,5888,1NkKDdqawx8V,Guest Appearance,1383183.46
R2AJqoVxPO,Elakshi Thakur,Instagram,Nagaland,Unknown,27-11-2022,772666,43274,7907,1683824,1904,mo4xsROsXFrG,Collaboration,6335892.21
mtJWPYKWgT,Advik Sandal,Youtube,Uttarakhand,North,11-03-2024,24160,60138,13139,1652129,7271,yoDxvLRsAFzl,Patrion,2711699.12
YJE4Xk8loX,Myra Ben,Snapchat,Goa,West,13-09-2024,231166,73146,16516,3837153,8834,tFJH0Y4nKJAl,Sponsorship,9721468.79
A8WlT68NCP,Prisha Grover,Youtube,Andhra Pradesh,South,18-04-2022,966190,72515,2221,2429337,6288,frTDDcWlaDmL,Collaboration,6565678.69
jKh5JmrZIl,Aarna Subramaniam,Youtube,Andhra Pradesh,South,22-12-2023,606062,84443,49272,2225796,4486,26vHde18gVeT,Consultancy,8377406.11
zx48kwyx2S,Mahika Vaidya,Youtube,Arunachal Pradesh,East,21-09-2021,24612,19163,36300,3400952,9595,7wl0HvHHCvjh,Collaboration,6677332.3
3ATbyIUXhg,Hunar Rau,Facebook,Nagaland,Unknown,06-03-2021,12987,27378,16716,160726,6168,gJPOwHFj89lH,Guest Appearance,4325295.95
svSLEB3kJ0,Vritika Sinha,Youtube,Andhra Pradesh,South,17-10-2020,450809,79916,39022,1905127,3113,nKSXyHMMOl1i,Guest Appearance,742485.02
yQvlrvgCBR,Darshit Sampath,Facebook,Kerala,South,26-02-2021,440953,25591,27486,1249265,1496,2WV69h20ED1y,Collaboration,2701533.21
zGOkEF7jJF,Rania Anne,Youtube,Madhya Pradesh,Central,08-03-2022,256569,75063,34219,3799277,9518,qbz9jIL9ouwl,Sponsorship,8439220.3
w0JNGZeObt,Pranay Sen,Twitter / X,Manipur,Unknown,27-02-2023,65258,19073,26218,3933025,846,Frc83kL3S0kr,Collaboration,7151552.02
9va6yotZjU,Sahil Walia,Instagram,Tripura,Unknown,03-12-2023,157029,510,26033,2393545,2789,wWz0p9NBI8hN,Sponsorship,2106178.59
sKTqVvYoQv,Suhana Rao,Twitter / X,Maharashtra,West,05-04-2020,323416,84213,41235,2487423,6800,HdwAgHNtL8TI,Collaboration,5873737.59
yo2XdORayw,Lagan Yadav,Snapchat,Sikkim,East,18-02-2021,250901,61561,37634,2176908,7287,63bSPq5yQia3,Patrion,6904342.63
FLW3VJN2jl,Vaibhav Kala,Instagram,Kerala,South,26-10-2023,28708,99387,47478,3596488,6545,LkRWebq4D0HZ,Guest Appearance,5809703.79
NTCov7Dp5O,Mohanlal Bawa,Facebook,Haryana,North,13-09-2022,207878,80721,24359,3468981,3707,Tved8cURxQI2,Consultancy,8748508.16
TL98NdIhwE,Advik Ratta,Twitter / X,West Bengal,East,09-02-2022,927965,670,29820,2166981,9365,6GXMd1hIfwNq,Patrion,6097185.45
al4R0AoYTP,Romil Shukla,Instagram,Manipur,Unknown,16-01-2022,918817,40825,1075,4220490,7621,q0nNSmf0VVAq,Patrion,5312998.95
JoVzUXUP6W,Vivaan Dhar,Snapchat,Mizoram,Unknown,27-06-2021,68711,22071,26675,4937898,8159,3PsZIteFhflz,Consultancy,5747407.84
GoTEB2QtcS,Advika Doshi,Twitter / X,Jharkhand,East,23-05-2022,622501,50413,35152,726497,9517,5QxuhrhabS40,Consultancy,1683934.44
jgPYjSRp6n,Dhanush Boase,Instagram,Uttar Pradesh,North,15-08-2024,627469,77319,44808,996440,1248,uz0WjSptQjL4,Guest Appearance,4762489.51
ccPC5b7Pya,Zoya Magar,Snapchat,Rajasthan,West,16-03-2024,174106,59437,12375,1157036,3167,rfoRlE6oLLf7,Guest Appearance,4709699.25
DhWp6WNNK6,Vihaan Kothari,Snapchat,Nagaland,Unknown,06-06-2020,584375,76292,6942,4298469,9107,E2O34bxMP40n,Consultancy,8952310.28
7uPFWaNdVc,Hansh Walla,Facebook,Arunachal Pradesh,East,24-05-2021,351558,47446,14863,1998296,5948,iDvPyr5eyMJU,Sponsorship,197852.23
BtkjXtDA6K,Samiha Kota,Facebook,Jharkhand,East,01-11-2024,451743,73117,986,3643124,1705,MFoE4rz5pmTh,Patrion,3585405.02
dTOlKI09gF,Priyansh Bumb,Facebook,Mizoram,Unknown,25-04-2023,296093,97517,23754,3068697,4198,8zcOgrlNf5I4,Patrion,378671.61
JuM71AVCw2,Ranbir Varughese,Twitter / X,Telangana,South,16-11-2022,898801,50594,13724,4894930,7013,0exl76zBIaRY,Patrion,1622742.21
4flRhSI1db,Indrans Bhatnagar,Facebook,Karnataka,South,02-04-2020,336181,12761,19654,3523460,6568,8hQHJ5XHuumD,Guest Appearance,1034802.39
v6oreRJEsB,Drishya Bath,Youtube,Jharkhand,East,09-01-2022,409781,28752,5965,4991234,3864,fd1J9ratiq7j,Consultancy,2195570.06
9zd30Z5rEP,Shanaya Viswanathan,Snapchat,Madhya Pradesh,Central,07-06-2023,123985,60328,47719,193289,7201,oZLCJJ6atRbc,Guest Appearance,8539412.41
uX5lmmycza,Devansh Chakraborty,Youtube,Gujarat,West,12-03-2021,52542,21776,37243,3042094,9,zQxCQmOXFdpv,Guest Appearance,2573006.36
rTIFK8FdaE,Ritvik Loyal,Twitter / X,Gujarat,West,07-05-2023,785101,65248,2866,1764297,4595,m6yWxsi7Vcot,Collaboration,9132756.5
ax8hsyBqIb,Ishita Chaudhuri,Instagram,Jharkhand,East,23-03-2021,361255,4093,24436,1664252,9472,PYvT9JWS0eqZ,Sponsorship,103207.31
QGPaoHAsz8,Emir Kar,Snapchat,Madhya Pradesh,Central,23-02-2024,631583,66288,40498,1805733,6953,RuelVzyDDmDd,Sponsorship,342100.39
Roo8IOHogD,Alisha Bhat,Snapchat,Goa,West,12-05-2020,904997,64615,27468,2010688,2160,baTLnKrZLGwv,Collaboration,5512976.82
E8urivmJ06,Ishita Wali,Snapchat,Himachal Pradesh,North,15-07-2021,365368,95299,42749,3561846,5910,w9LDAENBln0P,Consultancy,9498468.9
r03Kp8sIWe,Jiya Manne,Instagram,Mizoram,Unknown,27-08-2023,337268,20570,22465,2862373,1744,IGVs3DrQmar2,Patrion,1804297.04
MtTmC4fcjG,Renee Cherian,Instagram,Meghalaya,Unknown,13-02-2024,357219,15913,3103,1815460,3515,esPuKnQM3rLe,Consultancy,6930534.19
UvfKVMKzM3,Priyansh Khare,Youtube,Uttarakhand,North,20-07-2024,998706,11554,10875,1965908,8107,VLgLUWQNhpIN,Guest Appearance,8884410.12
tVAkp7AExT,Indrajit Brar,Snapchat,Karnataka,South,27-02-2020,845071,1373,3626,1138940,4185,B34bJgfZyC13,Guest Appearance,2334345.17
YpWgr5Y9wN,Biju Ram,Twitter / X,Maharashtra,West,13-02-2020,940888,42375,38051,218885,6504,firDqn262JDE,Collaboration,8414133.77
0OaM58P8ig,Gokul Ganguly,Twitter / X,Karnataka,South,09-06-2022,110374,35420,41216,4368750,6245,RqpO6aPpy9hF,Patrion,9548278.54
GEyEwTgRMH,Anay Chowdhury,Twitter / X,Gujarat,West,26-04-2020,934494,3887,32713,4837201,2405,2GF4I6qktTsV,Sponsorship,5707971.53
y7g9HYRukV,Ehsaan Dutta,Facebook,Sikkim,East,15-12-2020,77279,58152,16624,1303816,8859,sGURr117AFo2,Guest Appearance,8702766.61
DepcejMAVr,Hridaan Garg,Instagram,Meghalaya,Unknown,02-01-2022,965651,46906,28352,250931,976,MxUMh4Q4pR9J,Consultancy,7116787.14
BeBZTtAzTZ,Farhan Kapur,Youtube,Haryana,North,18-09-2024,540058,87413,38054,4940226,3029,9J5tN439zfhf,Patrion,8841077
9PGf8HECAl,Krish Babu,Snapchat,Haryana,North,01-04-2024,274158,858,41255,3166351,7978,LsiVdLlrd0qW,Guest Appearance,2797066.25
51lUUyqQZV,Tushar Rege,Facebook,Bihar,East,15-07-2022,309872,42136,31908,2748916,4552,9F05ra6XKomK,Guest Appearance,8582729.76
3Cs1p7FJg6,Aayush Uppal,Instagram,Gujarat,West,12-07-2020,906249,85368,27323,32516,4241,CsQHGecem7XR,Collaboration,8725145.23
ou42i7AgFN,Jhanvi Lad,Instagram,Andhra Pradesh,South,05-08-2023,570530,52952,26298,3427946,3936,rEjk1YLYUnMY,Sponsorship,3899396.69
Z1LM13dSIl,Baiju Bava,Instagram,Punjab,North,18-11-2024,837680,91001,26882,3576259,3483,JGVeD2TquUrq,Sponsorship,5041840.36
GN4O7J4wGs,Indrans Samra,Snapchat,Gujarat,West,26-05-2023,874962,83196,4628,1054836,5974,AeLGbaOiGMMc,Guest Appearance,1840315.79
mpIHLvhqO6,Hazel Shere,Twitter / X,Goa,West,02-11-2020,902494,42793,19663,4853949,7089,qjURulGDvu7w,Collaboration,9085531.52
Zb1MNwmIva,Prerak Gara,Facebook,Chhattisgarh,Central,08-06-2021,773533,1154,32214,3284521,8848,6pYkLmZdYM0l,Patrion,1546166.69
LiQq7h4kwa,Aradhya Soman,Twitter / X,Madhya Pradesh,Central,02-07-2022,709736,22037,47863,971989,2161,CEc4KIYD4zTy,Consultancy,9381857.63
hxRVEe6l5G,Anaya Roy,Youtube,Himachal Pradesh,North,28-04-2020,264311,34023,13082,4505224,8474,z3pCTGdehSNk,Consultancy,5642730.15
QXdUY2LIly,Hansh Kar,Snapchat,Madhya Pradesh,Central,06-08-2023,22652,36900,47626,2099803,2741,2AlwxOJlXq4y,Sponsorship,9251506.38
kcR1GgiPZn,Gokul Barad,Twitter / X,Mizoram,Unknown,24-02-2020,427564,19068,17694,4835189,7496,3W0TrR0ZT3aI,Guest Appearance,191890.56
vR5O6yu8nr,Saanvi Apte,Snapchat,Tamil Nadu,South,18-07-2020,521482,9065,15435,560205,9453,MX4hJwiYuOOX,Sponsorship,7445122.06
8zEncTvdyk,Renee Wason,Twitter / X,Gujarat,West,20-01-2023,366250,2496,37241,1091010,2139,bHiZB47TMcCO,Collaboration,4953093.76
pOzYAd6hnS,Jivika Venkataraman,Twitter / X,Assam,East,13-12-2023,268397,53225,2596,2606239,2882,m6YOf86T7Rf6,Guest Appearance,6681671.95
xSqMrKmdsh,Aniruddh Batra,Instagram,Uttar Pradesh,North,20-10-2022,21795,57585,45395,2124082,804,knrM0oHmepKK,Consultancy,4040934.83
8Yl0RCikrM,Ivana Chakrabarti,Snapchat,Goa,West,26-12-2022,832302,42879,15993,2315220,3100,OQR2c6PTllOp,Consultancy,1577186.06
bAtSyL02y9,Vanya Sundaram,Facebook,Jharkhand,East,24-06-2021,476347,84510,4370,3742482,5938,34xbdzpRcbFl,Collaboration,2886106.23
7w1YkaSG8x,Pihu Krishnan,Instagram,Punjab,North,06-10-2020,557462,29175,41764,2917101,2011,K7GIspCsLBdK,Consultancy,5134263.45
PSG60umy4X,Ryan Hegde,Twitter / X,Chhattisgarh,Central,09-09-2022,16024,20319,47217,4451791,1502,ncg5iNrL1UKF,Consultancy,4424775.2
TgZa9T9yjr,Nehmat Varty,Twitter / X,Tamil Nadu,South,28-04-2020,732704,28727,6328,927413,1014,ujsVxC6mFWeY,Consultancy,7002261.97
3NDEvpUmwN,Mohanlal Vala,Youtube,Uttarakhand,North,13-06-2021,615558,14957,39622,3429713,3072,EoeSlVGqSK5s,Collaboration,5261428.25
8Q7Z8rEyHw,Lagan Behl,Instagram,Kerala,South,04-10-2023,414201,60798,13798,4902527,578,4WycFKx4dqwy,Collaboration,1921287.38
PEq2b6CIwW,Indrajit Khare,Facebook,Manipur,Unknown,01-12-2021,987604,99884,35399,1598825,3932,HqbBGul7SBJv,Patrion,6685244.81
qIJ0UvXO9n,Lakshay Magar,Twitter / X,Maharashtra,West,08-01-2022,512497,7726,37097,4720246,6163,IPgx2H2hoZ5q,Patrion,2200364.35
k1WkGdSD68,Nirvaan Walia,Twitter / X,Maharashtra,West,04-07-2024,867080,43111,21373,1262878,9672,Boku3gWHJhNB,Collaboration,3948967.61
TVSfL2ZfFS,Miraya Bera,Twitter / X,Tripura,Unknown,20-05-2021,398856,91868,30622,4668985,1795,3BdGDzLV8dDH,Guest Appearance,6358450.45
x6s4ifHZJp,Rohan Kulkarni,Snapchat,Goa,West,08-04-2020,424692,28316,32453,3620787,5440,AjorWFXcqM1q,Collaboration,7346188
etkUzyeztW,Madhup Kalita,Youtube,Chhattisgarh,Central,15-11-2021,94517,63041,36146,777926,4087,GVpxttrjRETz,Collaboration,9054760.31
o4OI1zF0ZN,Oorja Bhatti,Instagram,Jharkhand,East,24-04-2021,342239,21346,21645,2805932,9540,D5f7GUVJlLcM,Guest Appearance,3774692.74
GIz01bbxEa,Advika Lanka,Facebook,Goa,West,21-03-2021,293566,86904,18200,4078727,5545,0OUMj6r3zrbk,Consultancy,751806.59
KPC8dN21YU,Vritika Khare,Snapchat,Goa,West,24-03-2021,289709,3406,35328,2940024,1471,bVreAnFRJO3H,Guest Appearance,3093052.59
K8NNVQ040e,Anay Toor,Facebook,Gujarat,West,10-10-2021,544989,97666,24594,249030,8293,EwID5tTmFcZV,Guest Appearance,2728335.85
gqJzQTwKqh,Shaan Bhagat,Facebook,Jharkhand,East,11-09-2022,197250,3015,41966,3358790,8743,tcjcHMVRJa6z,Collaboration,2399501.17
RD08AturZk,Diya Sarraf,Twitter / X,Nagaland,Unknown,28-06-2021,136969,73383,19614,3237439,267,vDZ9LYeDDJA0,Guest Appearance,9056839.38
OpAdsSI2lJ,Pihu Behl,Instagram,Mizoram,Unknown,09-03-2024,469103,89010,12166,2280408,2704,azMfbKrLFEx9,Collaboration,3261990.93
yxUGOc1Qmy,Jiya Talwar,Twitter / X,Mizoram,Unknown,06-02-2022,411909,59100,10440,1889944,7925,HRbHduDmhMau,Guest Appearance,2718168.34
OGfayav1tB,Ayesha Bakshi,Youtube,Madhya Pradesh,Central,19-02-2023,360328,71392,10807,2108572,9933,Dj8EdJIwm6Fx,Collaboration,1181920.83
shyOrlGboC,Keya Wadhwa,Snapchat,Maharashtra,West,25-05-2024,830232,62210,32629,3179338,1525,dNcRUJivGrbm,Sponsorship,7068915.45
lmKgNpsrzn,Azad Sant,Twitter / X,Punjab,North,07-02-2022,327932,1755,17745,3973125,4845,Tqstax9h84OI,Consultancy,7202639.91
En1xYnYYNe,Oorja Kanda,Youtube,Bihar,East,28-08-2022,668903,66365,46060,3011201,804,gZeTs34KdUEW,Consultancy,9047504.74
KmDyLgolHX,Aarna Agarwal,Facebook,Sikkim,East,21-01-2024,883684,35297,30329,1585030,7254,s0KlHH5EZxU3,Guest Appearance,7379224.43
UPcY3HNRGG,Tarini Kant,Facebook,Mizoram,Unknown,14-05-2023,650786,96863,37757,1913259,5092,pLUsD8xrrTd1,Guest Appearance,5274239.76
wAPa9SY7Wr,Aarav Sharma,Facebook,Uttarakhand,North,28-04-2024,124950,249,2789,432220,6572,jLLG9WKtzfW0,Sponsorship,2434236.79
4bUnUEfbEl,Gokul Gopal,Instagram,Sikkim,East,12-09-2023,279487,99161,2201,1954136,5352,S8l8RVD7iFfv,Guest Appearance,8276135.88
mnaVSooZgP,Kiaan Krishna,Twitter / X,Tripura,Unknown,12-08-2024,480643,83101,29802,4973858,3314,9R5FATiNOqZP,Guest Appearance,5999574.26
0MdVyooml3,Renee Garg,Youtube,Meghalaya,Unknown,25-12-2024,986120,72032,27481,3147641,9329,dzyhCuYnrZpZ,Collaboration,4396908.65
zSUAQDiw6f,Zoya Rattan,Youtube,Punjab,North,23-11-2023,653607,69756,34307,402298,4046,IYx1eO0PtIUr,Consultancy,2046657.09
q0nqTyk056,Kartik Halder,Youtube,West Bengal,East,28-02-2022,50557,46501,38375,1373696,7883,LfVZ4kFzOYzR,Sponsorship,5644357.41
nJGqSBYwgx,Darshit Salvi,Snapchat,West Bengal,East,25-03-2021,256504,79972,21336,1246081,7226,keTC56Aau0Yq,Patrion,186794.71
lihW8knqsY,Zara Krish,Instagram,Telangana,South,08-01-2020,296027,35949,4543,1988021,3060,rPraGPAexX0Q,Collaboration,1301596.97
KBXnOvWElA,Rhea Agarwal,Instagram,Karnataka,South,11-02-2020,671841,41458,40597,3938279,6722,c1Ngm1s7cKW4,Patrion,8813229.31
RNIkfiZZgh,Trisha Ram,Twitter / X,Arunachal Pradesh,East,11-02-2022,756310,8946,46558,4398172,7499,mVnV2O1udG05,Sponsorship,4820750.3
efcSXH65x1,Tejas Shah,Instagram,Manipur,Unknown,13-10-2023,391518,8961,27461,1212947,3398,NswTbogWmqh1,Patrion,9475174.06
izKRLjX3aA,Ela Brar,Twitter / X,Andhra Pradesh,South,23-03-2021,890928,81199,28066,3756259,207,F8mTNJYLzrH0,Guest Appearance,89910.1
5pVWV3U6ty,Ojas Brar,Snapchat,Rajasthan,West,25-06-2021,564902,73949,31640,3939239,3978,mE20slOhidg1,Patrion,3606573.56
HoyZpSMxsY,Ela Kata,Instagram,Odisha,East,20-06-2024,838473,49676,5553,2600044,2757,g9EE1sRKI38w,Sponsorship,9526544.17
OxIyARlNq9,Zain Shroff,Youtube,Goa,West,21-05-2023,903799,34292,38565,2493055,2018,witWV70g55cB,Sponsorship,441091.36
31lSBuJFCE,Pihu Ghose,Youtube,Madhya Pradesh,Central,18-12-2023,419268,20265,45835,4871875,8964,E0BY2NO755wi,Collaboration,1366468.63
JD27UqtiGM,Kaira Dey,Snapchat,Tripura,Unknown,10-11-2020,127589,23915,37313,2331540,8308,xuRfguQii16c,Patrion,7107991.84
BuR8Oou3Iq,Samar Mallick,Facebook,Mizoram,Unknown,09-10-2020,28163,16921,13506,4997846,9637,BhiejrZcMZji,Sponsorship,8316749.58
mChIIPWxcP,Shaan Krishna,Facebook,Meghalaya,Unknown,13-05-2020,898178,63990,27856,3643662,9940,VNYzLP1LR5Sf,Sponsorship,5071985.17
vhCs8SJn5l,Zara Sane,Snapchat,Andhra Pradesh,South,19-04-2021,594234,51444,12328,872987,5429,Ei5gTPSRrFZJ,Consultancy,1400955.49
3gdNOHOsX5,Hrishita Karnik,Snapchat,Punjab,North,24-07-2022,907805,31472,15317,2725133,6166,aZR9CmqTeNgi,Guest Appearance,1264847.94
bihZTWlYsG,Lagan Chana,Facebook,Haryana,North,21-10-2023,587679,12970,47925,3672915,3175,sY2mP1MqwTj5,Patrion,7200446.21
MWTThOZbZB,Ira Bera,Twitter / X,Chhattisgarh,Central,12-11-2021,586969,97136,27948,494452,1139,15RV48MyMHhJ,Collaboration,5940538.69
8QO3uThgsv,Saanvi Varughese,Twitter / X,Meghalaya,Unknown,27-04-2022,193209,36243,46374,905782,90,glGzuXhtX8iO,Guest Appearance,8434174.01
LSTfeEK5IG,Mahika Badal,Facebook,West Bengal,East,14-11-2021,937983,4242,26122,1948254,5785,87MfeElYI0Mz,Patrion,9250623.96
qsMmm0MKUs,Pihu Ganguly,Youtube,Kerala,South,17-12-2023,808082,79776,10935,900578,3490,mXZxEG9kaco2,Sponsorship,4722974.04
RIpjRdvKjR,Anvi Kashyap,Instagram,Manipur,Unknown,14-12-2021,563605,51141,15726,4736031,9772,LEtxC2Elta2C,Sponsorship,4048350.14
Nxri6AljQP,Inaaya  Buch,Instagram,Nagaland,Unknown,27-04-2023,169765,25517,18726,4535562,5165,zGO1isTqkbH7,Patrion,856666.93
26Ill8e1sV,Elakshi Tiwari,Instagram,Meghalaya,Unknown,28-10-2022,728342,69932,30190,1808683,1536,YlBdXyB7jhjZ,Sponsorship,7193096.67
NGXJYhHFgb,Anvi Bhardwaj,Instagram,Manipur,Unknown,04-01-2022,960190,90780,16293,4420873,3246,Xsz28vcpO7rX,Consultancy,9022033.45
8JHLvHJegW,Aarav Mander,Snapchat,Nagaland,Unknown,28-03-2024,941121,85739,43615,759801,9903,iFpWq4ycVsae,Collaboration,998510.39
W5CEuCsUqr,Sara Agate,Youtube,Uttar Pradesh,North,26-11-2022,825906,52879,22324,467081,8021,clVD9E5mifII,Patrion,283988.52
mA14okJh62,Madhup Kuruvilla,Snapchat,Uttar Pradesh,North,19-10-2024,552185,43157,18563,1293868,1216,4fUMn90sV26R,Collaboration,4499730.15
qaZhULNHO7,Adah Halder,Twitter / X,Himachal Pradesh,North,24-10-2022,47479,45315,29447,2468658,7505,auenARKinXPH,Collaboration,441606.84
5DaeMmojfB,Tejas Upadhyay,Youtube,Uttar Pradesh,North,01-05-2023,510386,61331,42131,4698000,8131,5oCYcsSVjOZI,Sponsorship,2567811.21
wNrBlFuhZd,Aaina Chopra,Instagram,Meghalaya,Unknown,27-03-2023,258322,51314,10335,2093487,3672,kvgOpPRvjH8o,Consultancy,277659.44
0C7YMnBso3,Yakshit Shere,Youtube,Arunachal Pradesh,East,13-04-2022,817918,65978,12105,1257420,3327,eKcKrqXWkE7h,Guest Appearance,5379379.88
vMKfbZRi2G,Nayantara Apte,Instagram,Meghalaya,Unknown,26-06-2021,407799,45949,9549,2345508,3338,OVxauPBdSyy7,Guest Appearance,9789453.28
